time,temporada,rodada,data,horario,dia_semana,mes,adversario,resultado,gols_favor,gols_sofridos,condicao,arbitro,idade_media_titular_time,desvio_idade_media_time,altura_media_titular_time,desvio_altura_media_time,idade_media_titular_adv,desvio_idade_media_adv,altura_media_titular_adv,desvio_altura_media_adv,estadio,publico
São Paulo,2015,16,29/07/2015,22:00,Quarta,07,Atlético Mineiro,Derrota,1,3,Visitante,Dewson Fernando Freitas da Silva,27.6,6.2,182.0,3.6,27.9,4.3,180.9,7.7,Arena Independência,47606
São Paulo,2015,17,09/08/2015,16:00,Domingo,08,Corinthians,Empate,1,1,Mandante,Leandro Pedro Vuaden,28.8,6.0,183.2,5.5,26.5,3.5,180.2,9.1,MorumBIS,31248
São Paulo,2015,18,12/08/2015,22:00,Quarta,08,Figueirense,Vitória,2,0,Visitante,Anderson Daronco,27.7,5.9,182.3,6.6,27.2,3.6,182.4,7.1,Orlando Scarpelli,10301
São Paulo,2015,19,15/08/2015,21:00,Sábado,08,Goiás,Derrota,0,3,Mandante,,26.8,3.4,182.9,6.3,25.0,4.3,179.5,4.9,MorumBIS,25452
São Paulo,2015,20,23/08/2015,16:00,Domingo,08,Flamengo,Derrota,1,2,Visitante,Anderson Daronco,26.0,3.6,182.3,6.4,28.0,4.3,179.5,7.1,Estádio do Maracanã,42954
São Paulo,2015,21,29/08/2015,21:00,Sábado,08,Ponte Preta,Vitória,3,0,Mandante,Marcelo Aparecido Ribeiro de Souza,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,MorumBIS,12745
São Paulo,2015,22,02/09/2015,19:30,Quarta,09,Joinville,Empate,0,0,Visitante,Rodolpho Toski Marques,26.3,3.5,182.7,5.5,26.7,5.8,179.5,5.6,Arena Joinville,13604
São Paulo,2015,23,05/09/2015,19:30,Sábado,09,Internacional,Vitória,2,0,Mandante,Wilton Pereira Sampaio,26.0,3.6,182.0,6.2,26.2,4.7,180.4,6.0,MorumBIS,20935
São Paulo,2015,24,09/09/2015,22:00,Quarta,09,Santos,Derrota,0,3,Visitante,Luiz Flávio de Oliveira,25.6,2.9,182.3,6.0,26.4,5.8,180.8,8.0,Estádio Urbano Caldeira,5552
São Paulo,2015,25,13/09/2015,16:00,Domingo,09,Grêmio,Vitória,2,1,Visitante,Sandro Meira Ricci,25.4,3.7,183.5,5.7,26.8,4.1,182.6,7.4,Arena do Grêmio,44227
