time,temporada,rodada,data,horario,dia_semana,mes,adversario,resultado,gols_favor,gols_sofridos,condicao,arbitro,idade_media_titular_time,desvio_idade_media_time,altura_media_titular_time,desvio_altura_media_time,idade_media_titular_adv,desvio_idade_media_adv,altura_media_titular_adv,desvio_altura_media_adv,estadio,publico
Atlético Mineiro,2016,20,14/08/2016,16:00,Domingo,8,Santos,Derrota,0,3,Visitante,Wagner do Nascimento Magalhaes,31.3,2.9,182.7,7.5,26.6,5.4,182.6,6.3,Estádio Urbano Caldeira,10250
Atlético Mineiro,2016,21,21/08/2016,11:00,Domingo,8,Athletico,Vitória,1,0,Mandante,Braulio Da Silva Machado,29.8,4.6,182.4,7.4,24.2,3.3,181.2,5.0,Arena Independência,17465
Atlético Mineiro,2016,22,28/08/2016,16:00,Domingo,8,Grêmio,Empate,1,1,Visitante,Claudio Francisco Lima E. Silva,29.5,4.3,182.9,5.8,27.3,4.0,181.7,5.7,Arena do Grêmio,30631
Atlético Mineiro,2016,23,07/09/2016,19:30,Quarta,9,Vitória,Vitória,2,1,Mandante,Jean Pierre Goncalves Lima,28.9,3.6,180.0,5.8,26.0,3.6,178.1,7.6,Arena Independência,13532
Atlético Mineiro,2016,24,12/09/2016,20:00,Segunda,9,Fluminense,Derrota,2,4,Visitante,Eduardo Tomaz de Aquino Valadao,30.6,3.6,182.8,6.6,27.0,3.8,178.3,8.6,Estádio Giulite Coutinho,9004
Atlético Mineiro,2016,25,15/09/2016,19:30,Quinta,9,Sport Recife,Vitória,1,0,Mandante,Thiago Duarte Peixoto,28.4,4.9,181.4,7.8,28.1,5.9,177.8,7.5,Arena Independência,11389
Atlético Mineiro,2016,26,18/09/2016,16:00,Domingo,9,Cruzeiro,Empate,1,1,Visitante,Braulio Da Silva Machado,29.5,4.4,180.7,8.8,28.7,2.5,179.8,6.5,Governador Magalhães Pinto,43381
Atlético Mineiro,2016,27,25/09/2016,18:30,Domingo,9,Internacional,Vitória,3,1,Mandante,Pericles Bassols Pegado Cortez,29.0,5.0,180.1,7.5,27.3,4.9,180.2,5.3,Arena Independência,20311
Atlético Mineiro,2016,28,01/10/2016,16:30,Sábado,10,Ponte Preta,Vitória,2,1,Visitante,Diego Almeida Real,28.4,5.1,179.5,8.6,28.0,5.2,182.1,6.5,Moisés Lucarelli,4946
Atlético Mineiro,2016,29,05/10/2016,21:00,Quarta,10,Corinthians,Empate,0,0,Visitante,Rodolpho Toski Marques,29.3,5.5,181.3,7.2,24.8,3.0,180.6,5.6,Neo Química Arena,17135
Atlético Mineiro,2016,30,13/10/2016,19:30,Quinta,10,América Mineiro,Vitória,3,0,Mandante,Raphael Claus,29.6,4.4,180.7,8.8,28.7,4.1,180.2,5.9,Governador Magalhães Pinto,27737
Atlético Mineiro,2016,31,16/10/2016,16:00,Domingo,10,Botafogo,Derrota,2,3,Visitante,Reway Wagner,29.6,4.4,180.7,8.8,27.7,4.0,178.9,6.2,Estádio Luso Brasileiro,14595
Atlético Mineiro,2016,32,23/10/2016,18:30,Domingo,10,Figueirense,Vitória,3,0,Mandante,Grazianni Maciel Rocha,27.2,4.9,178.7,8.5,28.9,2.8,180.5,7.7,Arena Independência,14615
