time,temporada,rodada,data,horario,dia_semana,mes,adversario,resultado,gols_favor,gols_sofridos,condicao,arbitro,idade_media_titular_time,desvio_idade_media_time,altura_media_titular_time,desvio_altura_media_time,idade_media_titular_adv,desvio_idade_media_adv,altura_media_titular_adv,desvio_altura_media_adv,estadio
Palmeiras,2018,18,12/08/2018,19:00,Domingo,08,Vasco da Gama,Vitória,1,0,Mandante,Wilton Pereira Sampaio,27.4,2.4,180.6,5.2,28.0,4.1,179.0,4.9,Nubank Parque
Palmeiras,2018,19,19/08/2018,16:00,Domingo,08,Vitória,Vitória,3,0,Visitante,Rodrigo Batista Raposo,27.4,1.9,179.9,6.1,24.0,2.5,178.9,8.9,Estádio Manoel Barradas
Palmeiras,2018,20,22/08/2018,21:00,Quarta,08,Botafogo,Vitória,2,0,Mandante,Anderson Daronco,29.4,3.9,181.2,6.9,23.8,2.7,181.8,5.4,Nubank Parque
Palmeiras,2018,21,26/08/2018,16:00,Domingo,08,Internacional,Empate,0,0,Visitante,Bruno Arleu de Araujo,28.0,2.4,180.5,5.6,27.0,3.2,180.1,6.4,Estádio Beira-Rio
Palmeiras,2018,22,02/09/2018,19:00,Domingo,09,Chapecoense,Vitória,2,1,Visitante,Ricardo Marques Ribeiro,27.9,3.2,180.5,5.2,28.0,4.2,179.3,6.9,Arena Condá
Palmeiras,2018,23,05/09/2018,21:00,Quarta,09,Athletico,Vitória,2,0,Mandante,Marcelo de Lima Henrique,30.2,5.0,181.5,7.1,26.4,4.9,179.6,6.6,Nubank Parque
Palmeiras,2018,24,09/09/2018,16:00,Domingo,09,Corinthians,Vitória,1,0,Mandante,Jean Pierre Goncalves Lima,28.0,2.9,180.2,6.1,27.7,5.7,180.5,7.4,Nubank Parque
Palmeiras,2018,25,16/09/2018,16:00,Domingo,09,Bahia,Empate,1,1,Visitante,Heber Roberto Lopes,28.4,3.2,180.2,5.5,27.2,4.2,179.9,8.0,Arena Fonte Nova
Palmeiras,2018,26,23/09/2018,18:00,Domingo,09,Sport Recife,Vitória,1,0,Visitante,Paulo Roberto Alves Junior,28.8,4.1,180.4,5.1,29.2,5.5,180.1,5.3,Ilha do Retiro
Palmeiras,2018,27,30/09/2018,11:00,Domingo,09,Cruzeiro,Vitória,3,1,Mandante,Dewson Fernando Freitas da Silva,28.9,4.5,180.3,6.4,27.3,3.4,180.5,6.0,Mercado Livre Arena Pacaembu
Palmeiras,2018,28,06/10/2018,18:00,Sábado,10,São Paulo,Vitória,2,0,Visitante,Wilton Pereira Sampaio,28.2,3.0,180.5,6.2,30.7,3.4,181.7,4.5,MorumBIS
Palmeiras,2018,29,14/10/2018,16:00,Domingo,10,Grêmio,Vitória,2,0,Mandante,Ricardo Marques Ribeiro,28.9,4.1,180.7,6.6,28.6,4.3,182.1,4.9,Mercado Livre Arena Pacaembu
Palmeiras,2018,30,21/10/2018,16:00,Domingo,10,Ceará,Vitória,2,1,Mandante,Andre Luiz de Freitas Castro,29.9,3.9,180.5,6.8,27.9,4.9,178.9,8.5,Mercado Livre Arena Pacaembu
Palmeiras,2018,31,27/10/2018,19:00,Sábado,10,Flamengo,Empate,1,1,Visitante,Rafael Traci,29.1,4.2,181.2,7.1,27.4,3.8,180.5,6.7,Estádio do Maracanã
Palmeiras,2018,32,03/11/2018,19:00,Sábado,11,Santos,Vitória,3,2,Mandante,Braulio Da Silva Machado,28.7,3.6,180.1,7.1,26.7,4.7,180.2,8.3,Nubank Parque
Palmeiras,2018,33,11/11/2018,16:00,Domingo,11,Atlético Mineiro,Empate,1,1,Visitante,Wilton Pereira Sampaio,30.9,3.6,181.1,7.0,30.7,6.0,180.7,9.1,Arena Independência
Palmeiras,2018,34,14/11/2018,20:45,Quarta,11,Fluminense,Vitória,3,0,Mandante,Braulio Da Silva Machado,27.8,2.2,179.6,6.2,25.9,3.4,181.5,7.8,Nubank Parque
Palmeiras,2018,35,18/11/2018,16:00,Domingo,11,Paraná Clube,Empate,1,1,Visitante,Bruno Arleu de Araujo,29.1,3.9,181.5,6.6,24.4,3.5,180.7,4.7,Durival Britto e Silva
Palmeiras,2018,36,21/11/2018,20:45,Quarta,11,América Mineiro,Vitória,4,0,Mandante,Paulo Roberto Alves Junior,27.7,2.2,179.6,6.2,28.4,4.6,179.2,9.6,Nubank Parque
Palmeiras,2018,37,25/11/2018,16:00,Domingo,11,Vasco da Gama,Vitória,1,0,Visitante,Rafael Traci,28.4,3.1,179.8,6.2,28.3,4.1,179.7,6.4,Estádio São Januário
Palmeiras,2018,38,02/12/2018,16:00,Domingo,12,Vitória,Vitória,3,2,Mandante,Heber Roberto Lopes,28.8,4.1,181.0,6.4,23.8,3.2,180.2,5.8,Nubank Parque
Palmeiras,2019,1,28/04/2019,19:00,Domingo,04,Fortaleza,Vitória,4,0,Mandante,Braulio Da Silva Machado,28.6,2.9,181.1,5.8,29.1,4.1,178.1,9.0,Nubank Parque
Palmeiras,2019,2,01/05/2019,16:00,Quarta,05,CSA,Empate,1,1,Visitante,Caio Max Augusto Vieira,29.2,4.5,181.6,5.1,29.8,2.6,179.9,8.7,Estádio Rei Pelé
Palmeiras,2019,3,04/05/2019,19:00,Sábado,05,Internacional,Vitória,1,0,Mandante,Wagner do Nascimento Magalhaes,28.4,3.0,180.3,6.0,28.2,4.1,180.9,5.4,Nubank Parque
Palmeiras,2019,4,12/05/2019,16:00,Domingo,05,Atlético Mineiro,Vitória,2,0,Visitante,Anderson Daronco,28.3,3.2,180.2,6.0,30.8,5.3,179.9,8.5,Arena Independência
Palmeiras,2019,5,18/05/2019,19:00,Sábado,05,Santos,Vitória,4,0,Mandante,Rafael Traci,28.3,3.2,180.2,6.0,26.2,4.6,180.4,10.5,Nubank Parque
Palmeiras,2019,6,25/05/2019,16:00,Sábado,05,Botafogo,Vitória,1,0,Visitante,Paulo Roberto Alves Junior,28.2,1.8,180.0,6.0,27.6,4.8,179.6,6.0,Estadio Nilton Santos
Palmeiras,2019,7,02/06/2019,19:00,Domingo,06,Chapecoense,Vitória,2,1,Visitante,Rodolpho Toski Marques,28.8,2.9,180.6,6.6,28.1,4.7,179.5,5.6,Arena Condá
Palmeiras,2019,8,08/06/2019,16:30,Sábado,06,Athletico,Vitória,1,0,Mandante,Rodrigo D'alonso Ferreira,29.9,3.8,180.8,6.8,27.0,4.3,179.8,7.2,Nubank Parque
Palmeiras,2019,9,13/06/2019,20:00,Quinta,06,Avaí,Vitória,2,0,Mandante,Marcelo de Lima Henrique,29.9,3.8,180.8,6.8,26.2,4.6,181.9,6.3,Nubank Parque
Palmeiras,2019,10,13/07/2019,19:00,Sábado,07,São Paulo,Empate,1,1,Visitante,Bruno Arleu de Araujo,29.3,3.5,181.1,6.7,27.6,4.2,180.2,5.3,MorumBIS
Palmeiras,2019,11,20/07/2019,19:00,Sábado,07,Ceará,Derrota,0,2,Visitante,Rodrigo D'alonso Ferreira,28.6,3.0,180.3,6.0,28.6,3.4,180.2,7.9,Estádio Governador Plácido Castelo
Palmeiras,2019,12,27/07/2019,17:00,Sábado,07,Vasco da Gama,Empate,1,1,Mandante,Ricardo Marques Ribeiro,28.7,4.3,180.2,7.4,28.0,4.4,181.5,6.9,Nubank Parque
Palmeiras,2019,13,04/08/2019,19:00,Domingo,08,Corinthians,Empate,1,1,Visitante,Anderson Daronco,29.1,3.3,179.8,6.5,28.9,3.8,177.2,9.7,Neo Química Arena
Palmeiras,2019,14,11/08/2019,16:00,Domingo,08,Bahia,Empate,2,2,Mandante,Igor Junio Benevenuto,29.2,3.1,180.3,6.0,28.8,3.3,180.6,7.3,Nubank Parque
Palmeiras,2019,15,17/08/2019,21:00,Sábado,08,Grêmio,Empate,1,1,Visitante,Wagner do Nascimento Magalhaes,26.6,2.6,180.6,6.5,29.7,5.5,181.2,5.4,Arena do Grêmio
Palmeiras,2019,17,01/09/2019,16:00,Domingo,09,Flamengo,Derrota,0,3,Visitante,Rafael Traci,29.5,3.8,180.4,6.4,28.3,4.1,180.8,5.8,Estádio do Maracanã
Palmeiras,2019,18,07/09/2019,21:00,Sábado,09,Goiás,Vitória,2,1,Visitante,Reway Wagner,29.5,3.6,179.7,5.6,27.6,2.9,179.3,6.0,Serra Dourada
Palmeiras,2019,16,10/09/2019,21:00,Terça,09,Fluminense,Vitória,3,0,Mandante,Anderson Daronco,30.8,4.5,180.1,6.7,27.6,5.4,181.7,6.1,Nubank Parque
Palmeiras,2019,19,14/09/2019,19:00,Sábado,09,Cruzeiro,Vitória,1,0,Mandante,Rodolpho Toski Marques,29.9,3.1,179.8,6.4,27.7,6.3,181.5,3.8,Nubank Parque
Palmeiras,2019,20,22/09/2019,16:00,Domingo,09,Fortaleza,Vitória,1,0,Visitante,Marcelo de Lima Henrique,29.8,3.2,180.5,5.2,27.3,3.4,176.7,9.0,Estádio Governador Plácido Castelo
Palmeiras,2019,21,26/09/2019,19:15,Quinta,09,CSA,Vitória,6,2,Mandante,Diego Pombo Lopez,30.2,3.2,179.3,6.9,29.6,4.0,179.8,8.3,Nubank Parque
Palmeiras,2019,22,29/09/2019,16:00,Domingo,09,Internacional,Empate,1,1,Visitante,Braulio Da Silva Machado,29.4,3.1,180.1,6.1,27.6,5.0,179.8,5.6,Estádio Beira-Rio
Palmeiras,2019,23,06/10/2019,16:00,Domingo,10,Atlético Mineiro,Empate,1,1,Mandante,Rafael Traci,29.8,2.9,179.7,6.4,28.2,5.8,181.5,9.9,Nubank Parque
Palmeiras,2019,24,09/10/2019,21:30,Quarta,10,Santos,Derrota,0,2,Visitante,Flavio Rodrigues De Souza,30.6,3.9,179.6,6.1,27.5,4.0,179.0,8.9,Estádio Urbano Caldeira
Palmeiras,2019,25,12/10/2019,21:00,Sábado,10,Botafogo,Vitória,1,0,Mandante,Anderson Daronco,29.3,4.1,180.5,6.4,27.7,4.8,179.7,7.1,Mercado Livre Arena Pacaembu
Palmeiras,2019,26,16/10/2019,21:00,Quarta,10,Chapecoense,Vitória,1,0,Mandante,Vinicius Gomes do Amara,28.9,3.0,180.3,6.0,31.3,2.7,179.9,6.2,Nubank Parque
Palmeiras,2019,27,20/10/2019,19:00,Domingo,10,Athletico,Empate,1,1,Visitante,Ricardo Marques Ribeiro,29.9,3.1,179.3,7.1,27.9,3.9,180.3,7.1,Arena da Baixada
Palmeiras,2019,28,27/10/2019,18:00,Domingo,10,Avaí,Vitória,2,1,Visitante,Wilton Pereira Sampaio,29.3,3.4,179.6,7.0,28.4,5.4,182.6,7.5,Estádio da Ressacada
Palmeiras,2019,29,30/10/2019,19:30,Quarta,10,São Paulo,Vitória,3,0,Mandante,Raphael Claus,29.1,2.9,180.4,6.1,26.8,4.8,179.5,5.7,Nubank Parque
Palmeiras,2019,30,02/11/2019,19:00,Sábado,11,Ceará,Vitória,1,0,Mandante,Felipe Fernandes de Lima,28.7,2.9,180.5,6.0,29.9,2.0,178.4,6.9,Nubank Parque
